sillamäe linn,240.2,2014
lüganuse vald,597.5,2014
vaivara vald,669.825,2014
järva maakond,348.75,2014
paide linn,265.5,2014
ambla vald,432.0,2014
lääne maakond,952.0,2014
haapsalu linn,952.0,2014
lääne-viru maakond,557.9,2014
rakvere linn,557.3,2014
kadrina vald,23.6,2014
sõmeru vald,825.35,2014
pärnu maakond,1818.5,2014
pärnu linn,1111.8,2014
audru vald,601.5,2014
sauga vald,2780.35,2014
rapla maakond,349.0,2014
rapla vald,349.0,2014
saare maakond,288.033333333,2014
kuressaare linn,363.7,2014
kaarma vald,348.65,2014
mustjala vald,49.8,2014
orissaare vald,580.7,2014
salme vald,36.7,2014
tartu maakond,1094.09,2014
kambja vald,319.9,2014
puhja vald,642.5,2014
rõngu vald,705.05,2014
tartu vald,1113.63333333,2014
tähtvere vald,633.95,2014
ülenurme vald,3959.6,2014
viljandi maakond,2364.82857143,2014
viljandi linn,3662.125,2014
halliste vald,172.2,2014
tarvastu vald,684.5,2014
viljandi vald,1048.6,2014
võru maakond,251.7,2014
võru linn,251.7,2014
whole country,1572.89493671,2015
northern estonia,2892.336,2015
central estonia,986.033333333,2015
northeastern estonia,1018.2,2015
western estonia,974.2,2015
southern estonia,907.904545455,2015
harju maakond,2892.336,2015
keila linn,854.4,2015
maardu linn,8999.56666667,2015
saue linn,856.6,2015
tallinn,582.466666667,2015
anija vald,29.4,2015
harku vald,303.6,2015
jõelähtme vald,1509.9,2015
kose vald,143.7,2015
raasiku vald,2381.6,2015
rae vald,3862.775,2015
saku vald,3066.8,2015
hiiu maakond,271.2,2015
hiiu vald,271.2,2015
ida-viru maakond,1018.2,2015
kohtla-järve linn,9525.1,2015
vaivara vald,410.564285714,2015
jõgeva maakond,467.0,2015
jõgeva linn,636.0,2015
põltsamaa linn,298.0,2015
järva maakond,158.6,2015
imavere vald,158.6,2015
lääne maakond,1441.05,2015
haapsalu linn,288.1,2015
ridala vald,2594.0,2015
lääne-viru maakond,1732.06666667,2015
sõmeru vald,284.75,2015
tamsalu vald,20.9,2015
vihula vald,7737.3,2015
vinni vald,1272.7,2015
viru-nigula vald,792.0,2015
põlva maakond,2100.0,2015
põlva vald,2100.0,2015
rapla maakond,256.28,2015
järvakandi vald,572.25,2015
märjamaa vald,56.8,2015
rapla vald,23.3,2015
saare maakond,858.85,2015
lääne-saare vald,735.6,2015
pöide vald,982.1,2015
tartu maakond,844.228571429,2015
tartu linn,1850.7,2015
kambja vald,266.3,2015
nõo vald,342.4,2015
puhja vald,106.8,2015
vara vald,1664.2,2015
ülenurme vald,1336.8,2015
valga maakond,227.4,2015
helme vald,227.4,2015
viljandi maakond,267.9,2015
karksi vald,267.9,2015
võru maakond,1053.5,2015
võru linn,305.1,2015
sõmerpalu vald,1136.65555556,2015
