saku vald,0,2002
saue vald,0,2002
vasalemma vald,0,2002
viimsi vald,0,2002
hiiu maakond,0,2002
kärdla linn,0,2002
emmaste vald,0,2002
hiiu vald,0,2002
kõrgessaare vald,0,2002
käina vald,0,2002
pühalepa vald,0,2002
ida-viru maakond,3113.5,2002
jõhvi linn,0,2002
kiviõli linn,0,2002
kohtla-järve linn,3113.5,2002
narva linn,0,2002
narva-jõesuu linn,0,2002
püssi linn,0,2002
sillamäe linn,0,2002
alajõe vald,0,2002
aseri vald,0,2002
avinurme vald,0,2002
iisaku vald,0,2002
illuka vald,0,2002
jõhvi vald,0,2002
kohtla vald,0,2002
kohtla-nõmme vald,0,2002
lohusuu vald,0,2002
lüganuse vald,0,2002
maidla vald,0,2002
mäetaguse vald,0,2002
sonda vald,0,2002
toila vald,0,2002
tudulinna vald,0,2002
vaivara vald,0,2002
jõgeva maakond,1962.6,2002
jõgeva linn,415,2002
mustvee linn,0,2002
põltsamaa linn,158.8,2002
jõgeva vald,0,2002
kasepää vald,0,2002
pajusi vald,0,2002
pala vald,0,2002
palamuse vald,0,2002
puurmani vald,92.6,2002
põltsamaa vald,0,2002
saare vald,0,2002
tabivere vald,1296.2,2002
torma vald,0,2002
järva maakond,0,2002
paide linn,0,2002
türi linn,0,2002
albu vald,0,2002
ambla vald,0,2002
imavere vald,0,2002
järva-jaani vald,0,2002
kabala vald,0,2002
kareda vald,0,2002
koeru vald,0,2002
koigi vald,0,2002
lehtse vald,0,2002
oisu vald,0,2002
paide vald,0,2002
roosna-alliku vald,0,2002
türi vald,0,2002
väätsa vald,0,2002
lääne maakond,0,2002
haapsalu linn,0,2002
hanila vald,0,2002
kullamaa vald,0,2002
lihula vald,0,2002
lääne-nigula vald,0,2002
martna vald,0,2002
noarootsi vald,0,2002
nõva vald,0,2002
oru vald,0,2002
ridala vald,0,2002
risti vald,0,2002
taebla vald,0,2002
vormsi vald,0,2002
lääne-viru maakond,2581.2,2002
kunda linn,631.2,2002
rakvere linn,0,2002
tamsalu linn,0,2002
tapa linn,0,2002
avanduse vald,0,2002
haljala vald,0,2002
kadrina vald,0,2002
laekvere vald,0,2002
rakke vald,0,2002
rakvere vald,0,2002
rägavere vald,0,2002
saksi vald,0,2002
sõmeru vald,0,2002
tamsalu vald,0,2002
tapa vald,0,2002
vihula vald,0,2002
vinni vald,0,2002
viru-nigula vald,1950,2002
väike-maarja vald,0,2002
põlva maakond,0,2002
põlva linn,0,2002
räpina linn,0,2002
ahja vald,0,2002
kanepi vald,0,2002
kõlleste vald,0,2002
laheda vald,0,2002
mikitamäe vald,0,2002
mooste vald,0,2002
orava vald,0,2002
põlva vald,0,2002
räpina vald,0,2002
valgjärve vald,0,2002
vastse-kuuste vald,0,2002
veriora vald,0,2002
värska vald,0,2002
pärnu maakond,3709.7,2002
kilingi-nõmme linn,0,2002
pärnu linn,2199.3,2002
sindi linn,0,2002
are vald,1000,2002
audru vald,0,2002
halinga vald,0,2002
häädemeeste vald,0,2002
kaisma vald,0,2002
kihnu vald,0,2002
koonga vald,0,2002
lavassaare vald,0,2002
paikuse vald,510.4,2002
saarde vald,0,2002
sauga vald,0,2002
surju vald,0,2002
tahkuranna vald,0,2002
tali vald,0,2002
tootsi vald,0,2002
tori vald,0,2002
tõstamaa vald,0,2002
varbla vald,0,2002
vändra vald (town),0,2002
vändra vald,0,2002
rapla maakond,0,2002
rapla linn,0,2002
juuru vald,0,2002
järvakandi vald,0,2002
kaiu vald,0,2002
kehtna vald,0,2002
